Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason
Who plays the wife of the producer of Here Comes the Boom in Grown Ups?,Maria Bello,Maggie Gyllenhaal,0.0,0.0,False,预测答案给出的演员是Maggie Gyllenhaal，而标准答案是Maria Bello。两者是完全不同的人，预测答案没有包含标准答案的关键信息，语义上也不等价，因此判断为错误。
What was the person who provided evidence to suggest the existence of the neutron a participant of?,Manhattan Project,Manhattan Project,1.0,1.0,True,预测答案“Manhattan Project”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了提出的问题。
In which borough was Callum McManaman born?,Knowsley,Whiston,0.0,0.0,False,预测答案“Whiston”与标准答案“Knowsley”是两个不同的地名，预测答案没有包含标准答案的关键信息，两者在语义上也不等价，因此未能正确回答问题。
Who is the child of the Italian navigator who sailed for England and explored the eastern coast of the continent Francisco Bojado's birthplace is located?,Sebastian Cabot,Sebastian Cabot,1.0,1.0,True,预测答案“Sebastian Cabot”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，正确地回答了所提出的问题。
Who is the spouse of the actor who played hannibal smith in the a team?,Sherry Boucher,Joy Patricia Harmon,0.0,0.0,False,预测答案“Joy Patricia Harmon”与标准答案“Sherry Boucher”完全不一致，没有包含标准答案的任何关键信息，两者在语义上也不等价，因此预测答案未能正确回答问题。
When was the last time Peter Till's sports team beat the winner of the 1894-95 FA Cup?,1 December 2010,2019,0.0,0.4444444444444444,False,预测答案给出的年份是2019，而标准答案明确指出时间是1 December 2010。两者在年份上完全不一致，语义上并不等价，因此预测答案未能正确回答问题。
Who is the child of the cast member of Green Ice?,Tatum O'Neal,Answer: Tristan Fry,0.0,0.0,False,预测答案“Tristan Fry”与标准答案“Tatum O'Neal”完全不一致，未包含标准答案的关键信息，且两者在语义上并不等价，因此未能正确回答问题。
How many times did plague occur in the birthplace of La Silvia's composer?,22,3,0.0,0.0,False,预测答案给出的数字是3，而标准答案明确指出瘟疫发生的次数是22。两者在数值上完全不一致，预测答案没有包含标准答案的关键信息，语义上也不等价，因此判断为错误。
When did military instruction start at the place where Larry Alcala was educated?,1912,1912,1.0,1.0,True,预测答案“1912”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于军事教学开始时间的问题。
What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,ATS - 6 (Applications Technology Satellite - 6),ATS-6,0.0,0.25,True,预测答案“ATS-6”与标准答案“ATS - 6 (Applications Technology Satellite - 6)”在语义上完全等价，包含了标准答案的核心关键信息，仅仅是省略了全称和连字符的细微措辞差异，正确回答了问题。
Who was the first African American student at the university Robert Khayat was educated at?,James Howard Meredith,James Meredith,0.0,0.7499999999999999,True,预测答案“James Meredith”与标准答案“James Howard Meredith”指的是同一个人。预测答案包含了标准答案的核心姓名信息，省略中间名属于措辞上的细微差异，两者在语义上完全等价，因此判断为正确。
Who gives out the prize named after the author of Lectures on Jurisprudence?,University of Cambridge,Royal Society of Chemistry,0.0,0.25,False,预测答案“Royal Society of Chemistry”与标准答案“University of Cambridge”完全不一致，两者在语义上没有任何关联，且预测答案并未包含标准答案的关键信息，因此未能正确回答问题。
Who is Frances Freeling Broderip's sibling?,Tom Hood,Tom Hood,1.0,1.0,True,预测答案“Tom Hood”与标准答案完全一致，准确包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于Frances Freeling Broderip的兄弟姐妹是谁的问题。
Who is the spouse of the person who voices Jarvis in Iron Man?,Jennifer Connelly,LaTanya Richardson,0.0,0.0,False,预测答案给出的配偶名字是LaTanya Richardson，而标准答案明确指出配偶是Jennifer Connelly。两者名字完全不同，在语义上也不等价，因此预测答案未能正确回答问题。
What is the source of the river that is the mouth of the Caledon River?,Thaba Putsoa,The source of the river that is the mouth of the Caledon River is the Orange River.,0.0,0.0,False,预测答案给出的是“Orange River”，而标准答案是“Thaba Putsoa”。两者在语义和信息上完全不一致，预测答案未能包含标准答案的关键信息，因此判断为错误。
What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,Rialto Bridge,Royal Albert Bridge,0.0,0.3333333333333333,False,预测答案“Royal Albert Bridge”与标准答案“Rialto Bridge”完全不一致。两者指代的是完全不同的桥梁，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。
When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,1946,0.0,0.0,False,预测答案“1946”与标准答案“January 2015”在信息内容和语义上完全不一致。问题询问的是该政党控制众议院规则制定机构的具体时间，标准答案明确为2015年1月，而预测答案给出的年份不仅与标准答案不符，且未包含任何关键信息。
Where did the producer of Julius Caesar study or work?,Clifton College,"John Houseman, the producer of Julius Caesar (1953), studied at Clifton College in England and worked in the grain trade in London before emigrating to the United States in 1925.",0.0,0.09302325581395349,True,预测答案明确指出了《凯撒大帝》的制片人John Houseman曾在Clifton College学习，包含了标准答案的核心信息，且语义完全一致，因此判断为正确。
Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,Malko Tarnovo Municipality,Malko Tarnovo,0.0,0.888888888888889,True,预测答案“Malko Tarnovo”包含了标准答案“Malko Tarnovo Municipality”的核心地名信息。在常识问答的语境中，省略“Municipality”这一行政单位后缀并不改变其语义，两者在语义上是等价的，因此预测答案正确回答了问题。
What is the performer of Heartbeat named after?,Natalie Albino,Nina Sky,0.0,0.0,False,预测答案“Nina Sky”是一个音乐组合名称，而标准答案“Natalie Albino”是该组合中具体成员的名字。两者在语义上并不等价，预测答案未包含标准答案的关键信息，因此判断为错误。
The author of Elizabeth and After attended which university?,University of Toronto,University of Toronto,1.0,1.0,True,预测答案“University of Toronto”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了问题。
What year did the publisher of Labyrinth end?,1986,1999,0.0,0.3333333333333333,False,预测答案给出的年份是1999年，而标准答案是1986年。两者在年份信息上完全不一致，且语义上也不等价，因此预测答案未能正确回答问题。
The food safety system of the agency that has the authority to decide if a drug is marketed otc or prescription is known as?,Food Safety Modernization Act (FSMA),FDA,0.0,0.0,False,预测答案“FDA”指的是拥有决定药物处方药或非处方药销售权限的机构（美国食品药品监督管理局），而问题询问的是该机构的食品安全系统名称。标准答案“Food Safety Modernization Act (FSMA)”才是具体的食品安全系统/法案名称，两者在语义上完全不同，预测答案未包含标准答案的关键信息。
Who is the president of the newly declared independent country that has a Commission of Truth and Friendship with the country where Ambelau is located?,Francisco Guterres,José Ramos-Horta,0.0,0.0,False,预测答案“José Ramos-Horta”与标准答案“Francisco Guterres”是两个不同的人名，预测答案没有包含标准答案的关键信息，两者在语义上不等价，因此判断为错误。
Who was the British general in the battle named after the birth city of the person who recorded Mother-in-Law?,General Edward Pakenham,Edward Pakenham,0.0,0.888888888888889,True,预测答案“Edward Pakenham”包含了标准答案“General Edward Pakenham”的核心人物信息。虽然预测答案省略了军衔“General”，但这属于措辞上的细微差异，两者的语义完全等价，均指代同一位英国将领，因此判断为正确。
Where is Sean Hampton's birth place in the state of Florida?,in Northern Florida,"Ocala, Florida",0.0,0.5,False,"预测答案“Ocala, Florida”给出了一个具体的城市，而标准答案是“in Northern Florida”这一区域概念。虽然Ocala在地理上确实位于北佛罗里达，但预测答案并未包含标准答案的关键信息，两者在字面和语义上并不等价，因此判断为错误。"
